829,Joshua,Jacobs,jjacobsn0@hexun.com,FCK,Euro,-8.9167,39.8833,95,70,58
830,Daniel,Harrison,dharrisonn1@census.gov,xNK,Yuan Renminbi,112.15523,32.13538,49,29,87
831,Irene,Fields,ifieldsn2@ycombinator.com,njD,Peso,-64.42826,-31.65292,88,59,49
832,Wanda,Brown,wbrownn3@economist.com,AyF,Koruna,12.8718,50.3094,77,17,92
833,Sara,Jackson,sjacksonn4@indiatimes.com,cWJ,Dollar,-122.4644,47.2484,38,52,93
834,Jennifer,Alvarez,jalvarezn5@surveymonkey.com,cdj,Peso,123.9184,11.8687,74,37,59
835,Eugene,Morris,emorrisn6@so-net.ne.jp,PWu,Euro,5.0954,43.6407,24,71,81
836,Kimberly,Nelson,knelsonn7@google.ru,EKD,Shilling,30.43887,-6.82052,83,68,47
837,Nicole,Rogers,nrogersn8@t-online.de,Fco,Afghani,68.95524,34.58469,26,12,77
838,Dennis,Hanson,dhansonn9@nsw.gov.au,aUV,Rial,44.85097,13.6444,85,29,100
839,Joe,Lynch,jlynchna@biglobe.ne.jp,OYb,Euro,7.0191,43.5766,58,96,90
840,Margaret,Green,mgreennb@youtu.be,Ixr,Dollar,-79.81441,-2.911,4,59,73
841,Raymond,Palmer,rpalmernc@parallels.com,KwL,Peso,124.5351,10.9733,9,22,47
842,Judith,Kelly,jkellynd@sogou.com,rEC,Real,-41.53583,-20.34583,48,79,24
843,Elizabeth,Lewis,elewisne@skype.com,HYg,Koruna,18.61345,49.70536,13,76,12
844,Julie,Wallace,jwallacenf@ft.com,FZM,Yuan Renminbi,103.14194,24.78917,84,28,78
845,Patrick,Thomas,pthomasng@china.com.cn,Ark,Peso,-55.02402,-26.79598,91,32,65
846,Michael,Garcia,mgarcianh@nydailynews.com,oNu,Yuan Renminbi,118.76765,26.11233,74,81,27
847,Wanda,Castillo,wcastilloni@instagram.com,blZ,Rupiah,113.1705,-6.8982,62,93,85
848,Christina,Peterson,cpetersonnj@meetup.com,lZc,Rupiah,120.5859,-8.4298,57,33,23
849,Carol,Barnes,cbarnesnk@skype.com,yxa,Ruble,159.64266,55.6065,56,63,1
850,Johnny,Nguyen,jnguyennl@indiegogo.com,ywE,Ruble,39.0802,44.1053,2,90,94
851,Joan,Ellis,jellisnm@arstechnica.com,isF,Dong,106.46793,10.44114,93,71,48
852,Jacqueline,Carter,jcarternn@wikispaces.com,mxI,Dinar,10.85528,36.72556,77,43,93
853,Rebecca,Elliott,relliottno@mac.com,gRL,Euro,4.4167,51.2167,42,95,60
854,Ralph,Russell,rrussellnp@whitehouse.gov,IBE,Rupiah,108.5051,-7.1203,93,2,32
855,Peter,Dunn,pdunnnq@nationalgeographic.com,jno,Boliviano,-65.26417,-19.15861,94,1,66
856,Steve,Garza,sgarzanr@slashdot.org,InQ,Yuan Renminbi,113.65489,23.21722,82,11,52
857,Jerry,Williams,jwilliamsns@sfgate.com,rBu,Dong,105.62318,10.10974,81,51,39
858,Janet,Anderson,jandersonnt@vinaora.com,fpJ,Euro,-0.0833,47.2667,81,9,100
859,Laura,Lawson,llawsonnu@163.com,VqZ,Rupee,84.10279,28.64831,58,78,24
860,Teresa,Hart,thartnv@histats.com,fmQ,Dollar,-105.46788,51.66677,72,69,7
861,Steven,Parker,sparkernw@cam.ac.uk,Gpn,Euro,-7.5179,38.8048,52,32,4
862,Douglas,Cox,dcoxnx@cornell.edu,LSw,Yuan Renminbi,122.03134,37.48464,24,66,86
863,Douglas,Adams,dadamsny@guardian.co.uk,Riy,Baht,100.83533,13.57428,30,62,53
864,Ronald,Perez,rpereznz@w3.org,lXR,Euro,1.4065,43.5233,69,95,59
865,Earl,Dunn,edunno0@mail.ru,OSu,Euro,-8.3,41.35,92,12,77
866,Phillip,Larson,plarsono1@nytimes.com,pht,Yuan Renminbi,120.68128,28.52913,48,93,25
867,Paul,Webb,pwebbo2@sogou.com,WXf,Yuan Renminbi,85.25,29,88,68,36
868,Ruby,West,rwesto3@freewebs.com,qou,Rupiah,107.1592,-7.4188,34,5,20
869,Anna,Patterson,apattersono4@google.es,PLa,Shekel,35.27446,32.34798,26,59,100
870,Barbara,Henry,bhenryo5@odnoklassniki.ru,gQA,Krona,11.9582,57.6766,57,41,26
871,Jesse,Medina,jmedinao6@psu.edu,eZK,Birr,35.53333,8.15,15,88,55
872,Debra,Black,dblacko7@bing.com,ZIh,Euro,2.4377,48.8486,68,32,56
873,Lillian,Martinez,lmartinezo8@noaa.gov,KRU,Zloty,16.46164,52.16614,64,73,34
874,Kathryn,Peterson,kpetersono9@blogs.com,rXP,Yuan Renminbi,97.14169,33.27168,69,46,34
875,Scott,Ellis,sellisoa@tripod.com,EXK,Rupiah,123.3177,-10.2834,100,72,93
876,Sharon,Lopez,slopezob@umich.edu,WTl,Real,-44.93472,-22.29583,8,9,86
877,John,Green,jgreenoc@naver.com,UfK,Marka,18.46756,45.05986,37,71,38
878,Diane,Moreno,dmorenood@zdnet.com,DLg,Dollar,-10.35167,6.53,87,92,70
879,Bonnie,Stewart,bstewartoe@europa.eu,ewR,Peso,124.06189,6.58528,47,11,14
880,Sandra,Sanchez,ssanchezof@yellowbook.com,djq,Yuan Renminbi,124.45637,49.54465,46,67,46
881,Diana,Rivera,driveraog@wordpress.org,BES,Boliviano,-65.36136,-10.83676,56,45,14
882,Joshua,Butler,jbutleroh@samsung.com,iLC,Euro,0.15,43.0667,29,46,40
883,Thomas,Rice,triceoi@quantcast.com,aqf,Peso,119.89694,5.07028,24,8,18
884,Peter,Vasquez,pvasquezoj@sbwire.com,ZIr,Peso,-75.8825,4.89972,55,36,10
885,Sara,West,swestok@github.io,vWB,Sol,-79.75,-5.1775,76,60,15
886,Richard,Stanley,rstanleyol@tmall.com,MbT,Dollar,160.14759,-9.09958,13,77,39
887,Joe,Clark,jclarkom@hostgator.com,ygI,Real,-52.04861,-23.4575,10,67,58
888,Joe,Hamilton,jhamiltonon@ted.com,tkb,Euro,-8.5616,40.2261,8,55,67
889,Diana,Williamson,dwilliamsonoo@imdb.com,umg,Afghani,71.35809,35.03333,21,20,44
890,Shirley,Davis,sdavisop@technorati.com,Dsh,Ruble,52.46087,54.60256,29,96,12
891,Helen,Schmidt,hschmidtoq@hud.gov,SaV,Peso,-73.04977,-36.82699,35,5,100
892,Roger,Elliott,relliottor@bloglines.com,pnE,Euro,2.077,49.0389,18,85,55
893,Bobby,Burns,bburnsos@newyorker.com,mlz,Sol,-72.61568,-12.73513,72,10,64
894,Benjamin,Cooper,bcooperot@t-online.de,nEa,Naira,6.43741,5.70632,9,84,54
895,Steve,Fields,sfieldsou@squarespace.com,OVP,Dinar,21.1967,44.2337,7,12,78
896,Sarah,Johnston,sjohnstonov@huffingtonpost.com,qgC,Rupiah,101.9837,-0.5449,90,43,94
897,Harry,Stone,hstoneow@aboutads.info,ygw,Baht,101.65997,17.89382,1,65,32
898,Louis,Gilbert,lgilbertox@disqus.com,FCY,Euro,23.86667,41.35,49,41,33
899,Bruce,Nelson,bnelsonoy@wunderground.com,SBW,Yuan Renminbi,126.63333,51.71667,2,74,30
900,Bruce,Grant,bgrantoz@gizmodo.com,Sem,Zloty,17.98513,50.1576,37,33,42
901,Stephanie,Welch,swelchp0@quantcast.com,mHM,Yuan Renminbi,112.89161,23.15486,70,74,4
902,Gary,Jackson,gjacksonp1@usgs.gov,akg,Franc,-3.25083,10.29917,63,74,86
903,Jonathan,White,jwhitep2@dion.ne.jp,jut,Real,-35.25472,-7.85083,77,23,74
904,Bruce,Kelly,bkellyp3@usda.gov,DoU,Dollar,-73.19915,45.56678,94,24,83
905,Amanda,Hart,ahartp4@icq.com,NAe,Lev,24.08333,41.98333,69,60,88
906,Betty,Hayes,bhayesp5@diigo.com,pCX,Peso,-72.73233,6.69903,90,80,66
907,Diana,Jones,djonesp6@miitbeian.gov.cn,jqK,Rupee,57.52028,-20.31472,62,16,92
908,Karen,Lane,klanep7@altervista.org,xnz,Peso,120.8833,16.8833,59,27,8
909,Edward,Ray,erayp8@cafepress.com,zwh,Colon,-85.63272,11.07377,98,36,73
910,Ruth,Austin,raustinp9@xrea.com,kTN,Yuan Renminbi,111.26213,26.38883,35,97,71
911,Cynthia,Gonzalez,cgonzalezpa@thetimes.co.uk,NwE,Dollar,-114.9721,35.9279,25,12,87
912,Eugene,Black,eblackpb@time.com,omt,Guarani,-57.16667,-25.25,23,46,3
913,Ann,Greene,agreenepc@businesswire.com,VBJ,Ruble,32.33819,59.9258,25,98,98
914,Lori,Marshall,lmarshallpd@squarespace.com,Ztq,Yuan Renminbi,114.44184,29.04739,33,25,18
915,John,Daniels,jdanielspe@columbia.edu,BoU,Yuan Renminbi,103.23911,24.61575,85,56,17
916,Aaron,Green,agreenpf@census.gov,pzw,Franc,-8.15,11.18333,99,32,88
917,Gerald,Myers,gmyerspg@sitemeter.com,BkH,Ringgit,100.3068,5.4182,79,27,20
918,Teresa,Allen,tallenph@technorati.com,WpA,Euro,12.2402,45.4715,47,56,70
919,Martin,Carter,mcarterpi@networksolutions.com,SOP,Hryvnia,35.16571,49.71043,96,1,62
920,Randy,Cruz,rcruzpj@blog.com,xyw,Dollar,158.206,6.964,28,47,21
921,Helen,Ford,hfordpk@apple.com,tDe,Ruble,39.5406,57.88529,41,74,11
922,Todd,Moore,tmoorepl@imdb.com,SZf,Real,-50.16194,-25.095,77,18,87
923,Daniel,Shaw,dshawpm@hugedomains.com,YhP,Dinar,19.09719,45.59427,29,89,12
924,Gloria,Jones,gjonespn@craigslist.org,kHb,Yen,139.98333,36.01667,39,98,12
925,Kathryn,Harper,kharperpo@1und1.de,OqZ,Baht,99.63469,7.78937,59,40,16
926,Keith,Nichols,knicholspp@github.io,mZX,Dollar,-79.88295,44.31681,34,75,10
927,Charles,Mason,cmasonpq@fda.gov,iBy,Ariary,47.24344,-20.53034,71,76,33
928,Arthur,Torres,atorrespr@stumbleupon.com,mak,Dollar,-88.63333,13.95,50,14,67
929,Harold,Wright,hwrightps@princeton.edu,jgC,Cordoba,-86.12072,11.92411,45,100,90
930,Kimberly,Watkins,kwatkinspt@smugmug.com,HuQ,Rupiah,117.4014,-8.4726,63,8,64
931,Nancy,Richardson,nrichardsonpu@state.tx.us,lzZ,Bolivar,-67.47236,7.88782,91,51,34
932,Lois,Griffin,lgriffinpv@hugedomains.com,BsZ,Rupiah,111.9474,-8.1135,64,3,42
933,Janet,Boyd,jboydpw@abc.net.au,BMt,Marka,18.17806,43.98889,13,94,72
934,Sean,Scott,sscottpx@disqus.com,owj,Won,126.59855,37.69191,26,62,81
935,Victor,Alexander,valexanderpy@sourceforge.net,JYD,Real,-47.42583,-21.99611,34,35,16
936,Joseph,Warren,jwarrenpz@angelfire.com,TZG,Peso,-63.89349,-27.92038,92,87,35
937,John,Murray,jmurrayq0@auda.org.au,eHR,Dollar,30.52828,-19.27924,50,100,5
938,Gregory,Oliver,goliverq1@ibm.com,tGA,Euro,-8.3333,41.7,36,18,28
939,Sara,Johnston,sjohnstonq2@irs.gov,RCS,Real,-47.05944,-1.74639,26,80,14
940,Carlos,Perkins,cperkinsq3@usa.gov,pFo,Zloty,21.11577,51.514,60,97,21
941,Louis,Hamilton,lhamiltonq4@ustream.tv,WvU,Yuan Renminbi,109.28837,28.57128,58,24,39
942,Billy,Clark,bclarkq5@deviantart.com,aGh,Zloty,18.90678,50.01833,17,62,90
943,Jonathan,Knight,jknightq6@sphinn.com,lHr,Ruble,65.58417,55.82139,84,44,43
944,Brian,Hanson,bhansonq7@nasa.gov,TsB,Ruble,41.93012,57.21276,38,20,65
945,Eugene,Weaver,eweaverq8@yellowpages.com,nvT,Pound,38.29788,36.58838,51,33,52
946,Andrea,Fowler,afowlerq9@google.com.hk,PoR,Yuan Renminbi,112.29442,24.72063,78,22,65
947,Johnny,Flores,jfloresqa@china.com.cn,fyr,Euro,-8.2293,41.4598,66,89,55
948,Betty,Sanders,bsandersqb@webs.com,tNl,Rupiah,108.3156,-7.3635,61,35,1
949,Rebecca,Watson,rwatsonqc@smh.com.au,GpN,Rupiah,123.74067,-10.35302,53,28,95
950,Anthony,Jenkins,ajenkinsqd@cnet.com,hkQ,Rupiah,111.3048,-7.0293,68,39,78
951,Catherine,Arnold,carnoldqe@noaa.gov,Lua,Real,-49.23167,-26.89778,47,2,67
952,Arthur,Harris,aharrisqf@rambler.ru,OJo,Dollar,-61.49889,10.64917,20,40,13
953,Amanda,Vasquez,avasquezqg@bizjournals.com,Ubm,Naira,9.82604,10.11161,96,63,63
954,Kimberly,Knight,kknightqh@comsenz.com,Cfp,Rupiah,107.0826,-7.1439,11,79,45
955,Janice,Daniels,jdanielsqi@vistaprint.com,NzH,Shekel,34.30627,31.34018,65,25,45
956,Shawn,Sanders,ssandersqj@tiny.cc,LpU,Yuan Renminbi,110.00514,21.79621,32,91,67
957,Andrea,Morris,amorrisqk@google.com,mLP,Rupiah,123.2664,-8.3823,96,57,88
958,Gary,Boyd,gboydql@de.vu,wTZ,Taka,90.73708,22.33774,37,92,54
959,Clarence,Mason,cmasonqm@yellowbook.com,kNs,Yuan Renminbi,106.58154,24.4054,92,56,74
960,Eric,King,ekingqn@ox.ac.uk,SJA,Sol,-79.75,-5.1775,27,89,82
961,Stephanie,Garcia,sgarciaqo@sphinn.com,zwu,Forint,19.0833,47.5,41,18,39
962,Cynthia,Clark,cclarkqp@ucoz.com,jda,Rupiah,105.9694,-6.4197,19,25,67
963,Kevin,Moreno,kmorenoqq@buzzfeed.com,qhd,Rupiah,112.7581,-7.258,99,92,79
964,Carol,Willis,cwillisqr@theglobeandmail.com,jKI,Shekel,34.82082,32.18529,56,45,3
965,Kathy,Chavez,kchavezqs@csmonitor.com,kes,Kwacha,31.36942,-10.1732,49,5,2
966,George,Perkins,gperkinsqt@ihg.com,sRS,Yuan Renminbi,111.71868,22.87054,63,16,90
967,Jennifer,Price,jpricequ@usda.gov,YBZ,Rupiah,111.4634,-6.9635,67,97,17
968,Thomas,Jackson,tjacksonqv@freewebs.com,tpT,Rupiah,112.74594,-8.15051,74,36,89
969,Kevin,Spencer,kspencerqw@cpanel.net,uNR,Peso,125.47139,7.21528,61,11,63
970,Matthew,Morris,mmorrisqx@wordpress.com,qKf,Ringgit,100.2002,6.4455,58,7,84
971,Bruce,Wallace,bwallaceqy@comcast.net,IlB,Yuan Renminbi,114.51292,26.30956,98,37,26
972,Keith,Butler,kbutlerqz@ovh.net,qDN,Sol,-77.64378,-11.02253,11,77,11
973,Gloria,Harvey,gharveyr0@cloudflare.com,Swq,Yuan Renminbi,101.70539,26.5479,26,88,78
974,Anna,Sanders,asandersr1@mozilla.com,sxf,Yuan Renminbi,115.73628,39.72424,13,53,69
975,Rebecca,Hansen,rhansenr2@msu.edu,tsh,Rupiah,112.3461,-6.8994,41,61,54
976,Paula,Bailey,pbaileyr3@huffingtonpost.com,qKG,Euro,-8.4664,40.9973,57,93,32
977,Christina,Kim,ckimr4@salon.com,gAa,Real,-37.64306,-8.0875,39,67,39
978,Teresa,Ellis,tellisr5@wordpress.org,lBd,Yuan Renminbi,101.92954,36.42242,48,87,19
979,Amy,Larson,alarsonr6@mashable.com,vlx,Peso,-65.63656,-24.90982,39,12,29
980,Willie,Bishop,wbishopr7@de.vu,jDz,Dollar,-80.0244,36.0807,11,53,96
981,Margaret,Sims,msimsr8@bloomberg.com,mPN,Pound,30.8418,29.30995,26,14,18
982,Tina,Turner,tturnerr9@wikipedia.org,KAQ,Rupiah,112.5989,-8.2144,91,90,61
983,Kathryn,Hawkins,khawkinsra@is.gd,npA,Dollar,-78.6253,35.7977,7,42,70
984,Steven,Smith,ssmithrb@apache.org,cSq,Rupiah,112.327,-6.9157,22,18,9
985,Lois,Ruiz,lruizrc@abc.net.au,AZW,Yuan Renminbi,119.43592,31.00925,65,46,60
986,Lisa,Ruiz,lruizrd@creativecommons.org,PCU,Yuan Renminbi,116.38433,29.74413,9,42,32
987,Judith,Gomez,jgomezre@etsy.com,pKD,Tenge,82.60586,49.97143,97,38,2
988,Anthony,Carr,acarrrf@tiny.cc,FWz,Yen,135.61667,34.31667,61,89,67
989,Robin,Price,rpricerg@digg.com,zej,Yuan Renminbi,101.11079,35.81112,85,53,64
990,John,Kennedy,jkennedyrh@exblog.jp,OlN,Real,-46.39194,-23.96306,40,33,25
991,Theresa,Long,tlongri@imdb.com,JwO,Peso,-75.96541,5.96502,90,37,23
992,Kathryn,Watson,kwatsonrj@slashdot.org,dtW,Yuan Renminbi,128.32678,45.45324,18,43,38
993,Julia,Rodriguez,jrodriguezrk@mac.com,MpP,Hryvnia,30.96754,49.07866,84,18,85
994,Kenneth,Mendoza,kmendozarl@google.fr,CRy,Peso,-72.4063,8.36361,45,56,88
995,Scott,Kennedy,skennedyrm@cloudflare.com,dBz,Zloty,20.07992,49.67432,31,15,63
996,Joseph,Gardner,jgardnerrn@godaddy.com,vRK,Rupiah,111.5172,-8.2517,11,51,43
997,Roy,Collins,rcollinsro@unesco.org,oyU,Leu,27.79583,47.20417,32,39,39
998,Ruth,Gomez,rgomezrp@cam.ac.uk,tIU,Euro,15.3667,47.4833,16,85,85
999,Henry,Morales,hmoralesrq@bizjournals.com,aAb,Rupiah,106.3898,-6.5302,46,63,25
1000,Eugene,Dixon,edixonrr@cam.ac.uk,jdK,Peso,-82.3597,23.0881,41,44,93
